,id,type,address,number,postal_code,municipality,province,public,available,hours,latitude,longitude
2453,2887.0,,Chaussée De Namur,115.0,1457,Walhain,Brabant wallon (le),,,,50.69913425,4.6148105464364075
2454,2888.0,,Rue Des Cortils,,1457,Walhain,Brabant wallon (le),,,,50.6579748,4.9379692
2455,2889.0,,Rue Du Huy,10.0,1350,Orp-Jauche,Brabant wallon (le),,,,,
2456,2890.0,,Rue Bois L Abbé,7.0,1300,Wavre,Brabant wallon (le),,,,50.6904336,4.579355816528805
2457,2890.0,,Rue Bois L Abbé,7.0,1300,Wavre,Brabant wallon (le),,,,50.6904336,4.579355816528805
2458,2891.0,,Kruidtuinlaan,20.0,1000,Saint-Josse-ten-Noode,,,,,50.8545781,4.3590701
2459,2891.0,,Kruidtuinlaan,20.0,1000,Ixelles,,,,,50.8545781,4.3590701
2460,2891.0,,Kruidtuinlaan,20.0,1000,Bruxelles,,,,,50.8545781,4.3590701
2461,2892.0,,Vooruitgangstraat,80.0,1030,Schaerbeek,,,,,50.8606972,4.3599304
2462,2893.0,,Vlietestraat,25.0,8530,Harelbeke,West-Vlaanderen,,,,50.87535595,3.3091073580985935
2463,2894.0,,Stasegemsesteenweg,21.0,8530,Harelbeke,West-Vlaanderen,,,,50.846661749999996,3.3115409932616036
2464,2895.0,,Paretteplein,,8530,Harelbeke,West-Vlaanderen,,,,50.8584491,3.312816
2465,2896.0,,Pave De Soignies,36.0,7850,Silly,Hainaut (le),,,,50.6843544,4.0313841
2466,2897.0,,Chemin D Odrimont,29.0,1380,Lasne,Brabant wallon (le),,,,50.7001919,4.478557728295105
2467,2898.0,,Smisstraat,48.0,2800,Mechelen,Antwerpen,,,,51.01799805,4.497022148829693
2468,2899.0,,Rue Chasse Des Présentr.,,7390,Quaregnon,Hainaut (le),,,,,
2469,2900.0,,Rue De Nimy,53.0,7000,Mons,Hainaut (le),,,,50.4557321,3.9538251
2470,2901.0,,Rue De La Chapelle Saint-Jean S/N,,1370,Jodoigne,Brabant wallon (le),,,,50.7263033,4.9245502
2471,2902.0,,Rue De Soudremont,,7180,Seneffe,Hainaut (le),,,,,
2472,2903.0,,Eigenlostraat,21.0,9100,Sint-Niklaas,Oost-Vlaanderen,,,,51.14605605,4.1837383939131545
2473,2904.0,,Rue De Tubize,52.0,1480,Tubize,Brabant wallon (le),,,,50.68107945,4.260767527165632
2474,2905.0,,Steenovenstraat,2.0,2390,Malle,Antwerpen,,,,51.3225832,4.876125535157058
2475,2906.0,,Risschotlei,12.0,2980,Zoersel,Antwerpen,,,,51.272190699999996,4.651723470689676
2476,2907.0,,Chaussée De Ligny,70.0,5140,Sombreffe,Namur,Yes,,,50.5259726,4.5957735
2477,2908.0,,Avenue De La Belle-Voie,,1300,Wavre,Brabant wallon (le),,,,50.7192112,4.6162954
2478,2908.0,,Avenue De La Belle-Voie,,1300,Wavre,Brabant wallon (le),,,,50.7192112,4.6162954
2479,2909.0,,Rue De Valenciennes,12.0,7380,Quiévrain,Hainaut (le),,,,50.43609585,3.8257617982087995
2480,2910.0,,Rue De L Aubepine,12.0,5570,Beauraing,Namur,,,,50.1128172,4.9668787
2481,2910.0,,Rue De L Aubepine,12.0,5570,Beauraing,Namur,,,,50.1128172,4.9668787
2482,2911.0,,Rue De L Aubepine,12.0,5570,Beauraing,Namur,,,,50.1128172,4.9668787
2483,2911.0,,Rue De L Aubepine,12.0,5570,Beauraing,Namur,,,,50.1128172,4.9668787
2484,2912.0,,Rue De L Aubepine,12.0,5570,Beauraing,Namur,,,,50.1128172,4.9668787
2485,2912.0,,Rue De L Aubepine,12.0,5570,Beauraing,Namur,,,,50.1128172,4.9668787
2486,2913.0,,Rue Des Ardennes,57.0,5570,Beauraing,Namur,,,,50.1008652,4.9019789
2487,2913.0,,Rue Des Ardennes,57.0,5570,Beauraing,Namur,,,,50.1008652,4.9019789
2488,2914.0,,Avenue De Finlande,7.0,1420,Braine-l'Alleud,Brabant wallon (le),,,,50.6654155,4.3813324
2489,2915.0,,Rue De L Aubepine,,5570,Beauraing,Namur,,,,50.1128172,4.9668787
2490,2915.0,,Rue De L Aubepine,,5570,Beauraing,Namur,,,,50.1128172,4.9668787
2491,2916.0,,Rue Du Tilleul,76.0,6730,Tintigny,Luxembourg,,,,49.5851919,5.5201698
2492,2917.0,,Rue Des Biolleux,,4800,Verviers,Liège,,,,50.6227614,5.836911
2493,2917.0,,Rue Des Biolleux,,4800,Verviers,Liège,,,,50.6227614,5.836911
2494,2918.0,,Poortakkerstraat,,9051,Gent,Oost-Vlaanderen,,,,51.0302903,3.6879921
2495,2919.0,,Ronseweg,23.0,9700,Oudenaarde,Oost-Vlaanderen,,,,50.8234638,3.6038865
2496,2920.0,,Autostradeweg,3.0,9090,Melle,Oost-Vlaanderen,,,,50.991934,3.7934643
2497,2921.0,,Torhoutsesteenweg,369.0,8200,Brugge,West-Vlaanderen,,,,51.11316665,3.1448617795561473
2498,2922.0,,Hooiemeersstraat,7.0,8710,Wielsbeke,West-Vlaanderen,,,,50.9131366,3.4188882
2499,2923.0,,Albert Dehemlaan,6.0,8900,Ieper,West-Vlaanderen,,,,,
2500,2923.0,,Albert Dehemlaan,6.0,8900,Ieper,West-Vlaanderen,,,,,
2501,2924.0,,Meensesteenweg,179.0,8501,Kortrijk,West-Vlaanderen,,,,50.8240296,3.2279816
2502,2925.0,,Rue Du Stade,7.0,6762,Virton,Luxembourg,,,,49.6066523,5.654055391954645
2503,2926.0,,Rue Pietro Ferrero,3.0,6700,Arlon,Luxembourg,,,,49.6737934,5.8199363
2504,2927.0,,Route D Arlon,52.0,6780,Messancy,Luxembourg,,,,49.82677565,5.745988098094086
2505,2927.0,,Route D Arlon,52.0,6780,Messancy,Luxembourg,,,,49.82677565,5.745988098094086
2506,2928.0,,"Sberchamps, La Savenière",52.0,6800,Libramont-Chevigny,Luxembourg,,,,,
2507,2929.0,,Rue Devant La Croix,,6747,Saint-Léger,Luxembourg,,,,49.6292181,5.7054482
2508,2930.0,,Van Vaerenberghstraat,31.0,2600,Antwerpen,Antwerpen,,,,51.1976484,4.429150148124436
2509,2931.0,,Rue Des Ecoliers,3.0,6860,Léglise,Luxembourg,,,,,
2510,2932.0,,Rue Sans-Souci,,6600,Bastogne,Luxembourg,,,,50.0134472,5.7208703
2511,2933.0,,Rue Des Recollets,,6600,Bastogne,Luxembourg,,,,50.0019474,5.7186455
2512,2934.0,,Doolweg,,2150,Borsbeek,Antwerpen,,,,51.1928414,4.4894483
2513,2935.0,,Rue Du Bourzy,,6860,Léglise,Luxembourg,,,,,
2514,2936.0,,Rue Compogne,415.0,6687,Bertogne,Luxembourg,,,,,
2515,2937.0,,Rue Du Marché Couvert,26.0,6600,Bastogne,Luxembourg,,,,49.9910561,5.7102022
2516,2938.0,,Rue De L Industrie,24.0,1400,Nivelles,Brabant wallon (le),,,,50.5824788,4.3541929
2517,2939.0,,Rue De La Jonction,4.0,6030,Charleroi,Hainaut (le),,,,50.4226868,4.3956325
2518,2939.0,,Rue De La Jonction,4.0,6030,Charleroi,Hainaut (le),,,,50.4226868,4.3956325
2519,2940.0,,Rue De L Ecole,,6666,Houffalize,Luxembourg,,,,50.1669177,5.7116023
2520,2941.0,,Rue Du Herou,,6660,Houffalize,Luxembourg,,,,50.1563083,5.6676255
2521,2941.0,,Rue Du Herou,,6660,Houffalize,Luxembourg,,,,50.1563083,5.6676255
2522,2942.0,,Antwerpsesteenweg,496.0,2390,Malle,Antwerpen,,,,51.285726499999996,4.657487656889558
2523,2943.0,,Leuvensesteenweg,108.0,3290,Diest,Vlaams-Brabant,,,,50.9148215,4.898068082893701
2524,2944.0,,Rue Du Bois D Ohey,,5350,Ohey,Namur,,,,50.4410481,5.1140334
2525,2945.0,,Rue Des Clusères,,6950,Nassogne,Luxembourg,,,,50.1265592,5.3467853
2526,2946.0,,Fosses Di Martchet,,6941,Durbuy,Luxembourg,,,,50.3489684,5.5555506
2527,2948.0,,Rue Clos De L Ermitage,,5590,Ciney,Namur,,,,,
2528,2949.0,,Arenbergstraat,24.0,2000,Antwerpen,Antwerpen,,,,51.0968853,4.489846449999993
2529,2950.0,,Provinciebaan,,2230,Herselt,Antwerpen,,,,51.0705741,4.8759457
2530,2951.0,,Vrijheidsweg,2.0,3700,Tongeren,Limburg,,,,50.7842662,5.5185236
2531,2952.0,,Amsterdamstraat,18.0,2000,Antwerpen,Antwerpen,,,,51.48345305,4.7321157480288525
2532,2953.0,,Latemstraat,120.0,9830,Sint-Martens-Latem,Oost-Vlaanderen,,,,51.01502185,3.6182603184967563
2533,2954.0,,Rue De Revogne,223.0,5570,Beauraing,Namur,,,,50.0917833,5.0408745
2534,2954.0,,Rue De Revogne,223.0,5570,Beauraing,Namur,,,,50.0917833,5.0408745
2535,2955.0,,Rue Th. Delbar,33.0,1410,Waterloo,Brabant wallon (le),,,,,
2536,2956.0,,Kortenberglaan,120.0,1000,Saint-Josse-ten-Noode,,,,,50.8448511,4.3892282
2537,2956.0,,Kortenberglaan,120.0,1000,Ixelles,,,,,50.8448511,4.3892282
2538,2956.0,,Kortenberglaan,120.0,1000,Bruxelles,,,,,50.8448511,4.3892282
2539,2957.0,,Koning Albert Ii-Laan,6.0,1000,Saint-Josse-ten-Noode,,,,,50.8575778,4.355338
2540,2957.0,,Koning Albert Ii-Laan,6.0,1000,Ixelles,,,,,50.8575778,4.355338
2541,2957.0,,Koning Albert Ii-Laan,6.0,1000,Bruxelles,,,,,50.8575778,4.355338
2542,2958.0,,Rue Sur Hodemont,1.0,5372,Havelange,Namur,,,,,
2543,2959.0,,Rue Grande,,6971,Tenneville,Luxembourg,,,,50.29489,5.543871
2544,2960.0,,Rue Du Noupré,,5620,Florennes,Namur,,,,,
2545,2961.0,,Rue Joseph Lanotte,2.0,5580,Rochefort,Namur,,,,,
2546,2962.0,,Rue Joseph Lanotte,,5580,Rochefort,Namur,,,,,
2547,2963.0,,Square Melin,14.0,5300,Andenne,Namur,,,,,
2548,2964.0,,Boulevard Du Nord,,5000,Namur,Namur,,,,50.4699827,4.859719
2549,2965.0,,Rue Des Chômeurs,,5080,La Bruyère,Namur,,,,50.5033836,4.798054
2550,2966.0,,Rue Roi Soleil,,5660,Couvin,Namur,,,,,
2551,2967.0,,Rue Du Grand Etang,,5070,Fosses-la-Ville,Namur,,,,50.3729918,4.6841764
2552,2968.0,,Domaine De Chevetogne,,5590,Ciney,Namur,,,,50.2175762,5.1483053
2553,2969.0,,Domaine De Chevetogne,,5590,Ciney,Namur,,,,50.2175762,5.1483053
2554,2970.0,,Rue De Fer,24.0,5000,Namur,Namur,,,,50.4656187,4.865706340805545
2555,2971.0,,Rue De L Hôpital,23.0,5300,Andenne,Namur,,,,50.4895877,5.101538974821246
2556,2972.0,,Place De Seurre,5.0,5570,Beauraing,Namur,,,,50.1102085,4.956747588955824
2557,2972.0,,Place De Seurre,5.0,5570,Beauraing,Namur,,,,50.1102085,4.956747588955824
2558,2973.0,,"Chemin Du Cometière, Petite Hulle",,5170,Profondeville,Namur,,,,,
2559,2974.0,,Rue De L Aurore,26.0,5100,Namur,Namur,,,,50.59762645,4.9096404911949465
2560,2975.0,,Rue Buisson Aux Loups,9.0,1400,Nivelles,Brabant wallon (le),,,,50.58999935,4.352028928691296
2561,2976.0,,Rue Emile Romedenne,33.0,5150,Floreffe,Namur,,,,,
2562,2977.0,,Avenue De Loudun,126.0,7900,Leuze-en-Hainaut,Hainaut (le),,,,,
2563,2978.0,,Rue Nerette,2.0,6900,Marche-en-Famenne,Luxembourg,,,,50.2263363,5.3514864
2564,2979.0,,Rue Zi Zoning B,,7180,Seneffe,Hainaut (le),,,,,
2565,2980.0,,Tour St. Pierre,13.0,7900,Leuze-en-Hainaut,Hainaut (le),,,,,
2566,2981.0,,Tour St. Pierre,13.0,7900,Leuze-en-Hainaut,Hainaut (le),,,,,
2567,2982.0,,St. Bavostraat,66.0,2610,Antwerpen,Antwerpen,,,,51.17213535,4.407210257442571
2568,2983.0,,St. Bavostraat,66.0,2610,Antwerpen,Antwerpen,,,,51.17213535,4.407210257442571
2569,2984.0,,R. Verbeecklaan,5.0,2540,Hove,Antwerpen,,,,51.1532974,4.4787679
2570,2985.0,,Place Victor Horta,11.0,1060,Saint-Gilles,,,,,50.8370131,4.335358
2571,2986.0,,Rue De La Passerelle,,5580,Rochefort,Namur,,,,50.1614731,5.225174
2572,2987.0,,Rue Bosquet 36,36.0,1400,Nivelles,Brabant wallon (le),,,,,
2573,2988.0,,Rue Des Villas,46.0,6990,Hotton,Luxembourg,,,,50.2733223,5.4423565
2574,2989.0,,Rue Reppe,,5350,Ohey,Namur,,,,50.5032529,5.1142004
2575,2990.0,,Rue Curiat,,5600,Philippeville,Namur,,,,50.1848321,4.694525
2576,2991.0,,Rue Wardin,120.0,6600,Bastogne,Luxembourg,,,,,
2577,2992.0,,Rue Place N-D De La Paix,5.0,5101,Namur,Namur,,,,,
2578,2993.0,,Rue De La 1Ere Armée Américaine,135.0,5100,Namur,Namur,,,,,
2579,2994.0,,Fabrieksstraat,5.0,3980,Tessenderlo,Limburg,,,,51.062610199999995,5.104507799108436
2580,2996.0,,Rue Baron Heid,397.0,4970,Stavelot,Liège,,,,,
2581,2997.0,,Hernekoutergevel,,1540,Herne,Vlaams-Brabant,,,,,
2582,2998.0,,Rue De La Vigne,1.0,5640,Mettet,Namur,,,,50.337501,4.610396644108789
2583,2999.0,,Rue Des Reines-Marguerites,4.0,5100,Namur,Namur,,,,50.42276375,4.926068698871875
2584,3000.0,,Rue Des Boignées,,1440,Braine-le-ChÃ¢teau,Brabant wallon (le),,,,50.6783508,4.3004488
2585,3001.0,,Chemin Des Marronniers,26.0,5100,Namur,Namur,,,,50.4264255,4.848653707013755
2586,3002.0,,Rue Du Rivage,,5100,Namur,Namur,,,,50.5531138,4.6816528
2587,3003.0,,Rue De La Luzerne,3.0,5100,Namur,Namur,,,,50.449009,4.8901273
2588,3004.0,,Rue Les Echavées,,5300,Andenne,Namur,,,,,
2589,3005.0,,Rue Abot,8.0,4890,Thimister-Clermont,Liège,,,,50.63766045,5.879153097227547
2590,3006.0,,Rue De Tubize,16.0,1460,Ittre,Brabant wallon (le),,,,50.681088450000004,4.263203168274735
2591,3007.0,,Noorderlaan,139.0,2030,Antwerpen,Antwerpen,,,,51.26407835,4.401619965819215
2592,3008.0,,Rue De L Aurore,227.0,5100,Namur,Namur,,,,50.45843065,4.888488958018275
2593,3009.0,,Rue R. Charles Bouvier,3.0,5004,Namur,Namur,,,,50.4768575,4.873026
2594,3010.0,,Rue Du Briga,,6880,Bertrix,Luxembourg,,,,,
2595,3011.0,,Avenue Louise,480.0,1050,Ixelles,,,,,50.8171126,4.3720834
2596,3011.0,,Avenue Louise,480.0,1050,Saint-Gilles,,,,,50.8171126,4.3720834
2597,3012.0,,Rue De Tubize,,1460,Ittre,Brabant wallon (le),,,,50.6811784,4.2581821
2598,3013.0,,Rue Du Pont,17.0,5530,Yvoir,Namur,,,,50.1092832,4.957044598170731
2599,3014.0,,Rue Givry,,6686,Bertogne,Luxembourg,,,,,
2600,3015.0,,Rue Dreve Boninas,,5021,Namur,Namur,,,,,
2601,3016.0,,Zandvoordestraat,300.0,8400,Oostende,West-Vlaanderen,,,,51.21000145,2.949901303853581
2602,3017.0,,Zandvoordestraat,300.0,8400,Oostende,West-Vlaanderen,,,,51.21000145,2.949901303853581
2603,3018.0,,Zandvoordestraat,300.0,8400,Oostende,West-Vlaanderen,,,,51.21000145,2.949901303853581
2604,3019.0,,Zandvoordestraat,300.0,8400,Oostende,West-Vlaanderen,,,,51.21000145,2.949901303853581
2605,3020.0,,Rue Des Alouettes,141.0,4041,Herstal,Liège,,,,50.6948099,5.5870726
2606,3021.0,,Rue Robesse,2.0,6041,Charleroi,Hainaut (le),,,,50.4835754,4.445925540345742
2607,3023.0,,Avenue Du Parc,29.0,4800,Verviers,Liège,,,,50.6245584,5.8338387
2608,3023.0,,Avenue Du Parc,29.0,4800,Verviers,Liège,,,,50.6245584,5.8338387
2609,3024.0,,Rue Bruyère Du Coq,51.0,1495,Villers-la-Ville,Brabant wallon (le),,,,,
2610,3025.0,,Rue Du Magenot,,6740,Ã‰talle,Luxembourg,,,,49.6614968,5.5718201
2611,3026.0,,Rue De Tirlemont,67.0,4280,Hannut,Liège,,,,50.67515565,5.073454716568122
2612,3027.0,,Rue Vieux Port,5.0,5100,Namur,Namur,,,,,
2613,3029.0,,Nijverheidsstraat,28.0,2381,Ravels,Antwerpen,,,,51.19758265,4.7331023251887
2614,3030.0,,Rue Du Tombois,11.0,5574,Beauraing,Namur,,,,50.0999393,5.0019899500000005
2615,3031.0,,Europaesplanade,,1060,Saint-Gilles,,,,,50.8375443,4.3370325
2616,3032.0,,Noordlaan,5.0,8520,Kuurne,West-Vlaanderen,,,,50.8548781,3.2553272
2617,3034.0,,Noordlaan,5.0,8520,Kuurne,West-Vlaanderen,,,,50.8548781,3.2553272
2618,3038.0,,Jozef De Bomstraat,47.0,2018,Antwerpen,Antwerpen,,,,51.2064722,4.405931482296769
2619,3039.0,,Avenue Marnix,17.0,1000,Saint-Josse-ten-Noode,,,,,50.8392321,4.3640711
2620,3039.0,,Avenue Marnix,17.0,1000,Ixelles,,,,,50.8392321,4.3640711
2621,3039.0,,Avenue Marnix,17.0,1000,Bruxelles,,,,,50.8392321,4.3640711
2622,3040.0,,Satenrozen,7.0,2550,Kontich,Antwerpen,,,,51.1252565,4.419921245887684
2623,3041.0,,Zandvoordestraat,300.0,8400,Oostende,West-Vlaanderen,,,,51.21000145,2.949901303853581
2624,3042.0,,Rue Des Préz 4,,4300,Waremme,Liège,,,,,
2625,3043.0,,Rue Croix De Fays,,4910,Theux,Liège,,,,,
2626,3044.0,,Rue Piévôchamps,10.0,4860,Pepinster,Liège,,,,,
2627,3045.0,,Rue Habiémont,13.0,4987,Stoumont,Liège,,,,,
2628,3046.0,,Place Des Alloux,1.0,5060,Sambreville,Namur,,,,,
2629,3047.0,,Rue De La Gare,,4990,Lierneux,Liège,,,,50.4903382,5.8549867
2630,3048.0,,Avenue Reine Astrid,22.0,5000,Namur,Namur,,,,50.46255015,4.856476936705965
2631,3049.0,,Chaussée De Charleroi,,5000,Namur,Namur,,,,50.4571412,4.8350605
2632,3050.0,,Rue De L Ermitage,,5000,Namur,Namur,,,,50.0246187,4.5228554
2633,3051.0,,Rue Ruelle Crascot,12.0,5660,Couvin,Namur,,,,,
2634,3052.0,,Rue G. De Cambrai,18.0,5620,Florennes,Namur,,,,,
2635,3053.0,,Rue Alex Daoust,45.0,5500,Dinant,Namur,,,,50.3294485,4.794279
2636,3054.0,,Rue Walter Soeur,66.0,5590,Ciney,Namur,,,,50.29848815,5.096718624989306
2637,3055.0,,Rue De L Aubépine,61.0,5570,Beauraing,Namur,,,,50.1128172,4.9668787
2638,3055.0,,Rue De L Aubépine,61.0,5570,Beauraing,Namur,,,,50.1128172,4.9668787
2639,3056.0,,Chaussée De Tirlemont,,5030,Gembloux,Namur,,,,50.569247,4.6933977
2640,3057.0,,Rue Duculot,11.0,5060,Sambreville,Namur,,,,50.435403449999995,4.608876000000002
2641,3058.0,,Avenue De Ninove,32.0,5580,Rochefort,Namur,,,,50.16286365,5.2618622594405595
2642,3059.0,,Place Du ThéÃ¢tre,,5000,Namur,Namur,,,,,
2643,3060.0,,Rue Docteur Haibe,4.0,5002,Namur,Namur,,,,50.4721382,4.853896813984726
2644,3061.0,,Rue De Renoupre,2.0,4821,Dison,Liège,,,,50.60392415,5.884744687852031
2645,3062.0,,Rue Burettes,7.0,4530,Villers-le-Bouillet,Liège,,,,50.59617625,5.22864772834841
2646,3063.0,,Begijnbosstraat,7.0,1653,Beersel,Vlaams-Brabant,,,,50.74173055,4.294969041160826
2647,3064.0,,Rue De Sports,47.0,4540,Amay,Liège,,,,,
2648,3065.0,,Rue De Leumont,118.0,4520,Wanze,Liège,,,,50.5395245,5.244038
2649,3066.0,,Rue Du Roi Albert,175.0,4680,Oupeye,Liège,,,,50.70822475,5.646622754080026
2650,3067.0,,Kriekstraatinkom,,8970,Poperinge,West-Vlaanderen,,,,,
2651,3068.0,,Roesbruggestraat,,8972,Poperinge,West-Vlaanderen,,,,50.9046257,2.6352788
2652,3070.0,,Quai De La Vesdre,33.0,4800,Verviers,Liège,,,,50.5892775,5.8455637
2653,3070.0,,Quai De La Vesdre,33.0,4800,Verviers,Liège,,,,50.5892775,5.8455637
2654,3071.0,,Tulpinstraat,42.0,3500,Hasselt,Limburg,,,,50.957929899999996,5.3697357503004834
2655,3072.0,,Brialmontlei,45.0,2018,Antwerpen,Antwerpen,,,,51.2096761,4.421382
2656,3073.0,,Jacob Jordaensstraat,21.0,2018,Antwerpen,Antwerpen,,,,51.1210073,4.3365227
2657,3074.0,,Turnhoutsebaan,250.0,2600,Antwerpen,Antwerpen,,,,51.2263692,4.5142303678215
2658,3075.0,,Rijschoolstraat,21.0,3000,Leuven,Vlaams-Brabant,,,,50.80524145,4.934265450507219
2659,3075.0,,Rijschoolstraat,21.0,3000,Leuven,Vlaams-Brabant,,,,50.80524145,4.934265450507219
2660,3076.0,,Aarschotsesteenweg,163.0,3012,Leuven,Vlaams-Brabant,,,,50.910779399999996,4.713490849999998
2661,3077.0,,Brandweg,8.0,3012,Leuven,Vlaams-Brabant,,,,50.9023276,4.7030874
2662,3078.0,,Diestsesteenweg,288.0,3010,Leuven,Vlaams-Brabant,,,,50.975420650000004,4.888715913540585
2663,3079.0,,Pellenbergstraat,193.0,3010,Leuven,Vlaams-Brabant,,,,50.867466199999996,4.743354490012527
2664,3080.0,,Hertogstraat,180.0,3001,Leuven,Vlaams-Brabant,,,,50.85586605,4.704601639174923
2665,3081.0,,Pastoor Bellonstraat,29.0,3018,Leuven,Vlaams-Brabant,,,,50.9261837,4.7052657
2666,3082.0,,Domeinstraat,61.0,3010,Leuven,Vlaams-Brabant,,,,50.8988423,4.7203306
2667,3083.0,,Celestijnenlaan,19.0,3000,Leuven,Vlaams-Brabant,,,,50.871870099999995,4.67661356196012
2668,3083.0,,Celestijnenlaan,19.0,3000,Leuven,Vlaams-Brabant,,,,50.871870099999995,4.67661356196012
2669,3084.0,,Avenue Des Lanciers,28.0,4900,Spa,Liège,,,,50.48799025,5.853876249999999
2670,3085.0,,Avenue De La Vecquée,,4121,Neupré,Liège,,,,50.5468486,5.4903339
2671,3086.0,,Rue Chapelle Dieu,48.0,5030,Gembloux,Namur,,,,50.5582328,4.6988104
2672,3086.0,,Rue Chapelle Dieu,48.0,5030,Gembloux,Namur,,,,50.5582328,4.6988104
2673,3087.0,,Rue De Leumont,,4520,Wanze,Liège,,,,50.5366806,5.2281351
2674,3088.0,,Hoogboomsteenweg,124.0,2950,Kapellen,Antwerpen,,,,51.311955499999996,4.484796098061585
2675,3089.0,,Rue Du Tige S/N,,4450,Juprelle,Liège,,,,50.5018503,5.3761543
2676,3090.0,,Berchemstadionlaan,72.0,2600,Antwerpen,Antwerpen,,,,,
2677,3091.0,,Rue Du Beau Site,59.0,4800,Verviers,Liège,,,,50.589262,5.8315927
2678,3091.0,,Rue Du Beau Site,59.0,4800,Verviers,Liège,,,,50.589262,5.8315927
2679,3092.0,,Avenue Des Puddleurs,51.0,4100,Seraing,Liège,,,,50.58043415,5.485476999716527
2680,3093.0,,Chemin De La Herde,37.0,4900,Spa,Liège,,,,50.477363999999994,5.868987349999998
2681,3094.0,,Rue Du Village,,5081,La Bruyère,Namur,,,,50.588382,4.7229297
2682,3095.0,,Avenue Jules Mathieu,2.0,1400,Nivelles,Brabant wallon (le),,,,50.592713,4.3242147
2683,3096.0,,Halvemaanstraat,,8620,Nieuwpoort,West-Vlaanderen,,,,51.1468355,2.7511057
2684,3097.0,,Kromme Hoek,1.0,8620,Nieuwpoort,West-Vlaanderen,,,,51.1417816,2.7418822
2685,3098.0,,Rue Des Mélèzes,21.0,6700,Arlon,Luxembourg,,,,49.6923572,5.8131963
2686,3099.0,,Generaal De Wittelaan,,2800,Mechelen,Antwerpen,,,,51.0535073,4.4567519
2687,3100.0,,Rue De Robrou,,4950,Waimes,Liège,,,,50.3946059,6.1463585
2688,3101.0,,Rue De Thisnes,12.0,4219,Wasseiges,Liège,,,,50.66058115,5.061355938404205
2689,3102.0,,Place De La Bouxhe,,4052,Chaudfontaine,Liège,,,,50.5586601,5.6387484
2690,3103.0,,Avenue Espace,,4620,Fléron,Liège,,,,50.6128253,5.6766912
2691,3104.0,,Korte Meer,,9000,Gent,Oost-Vlaanderen,,,,51.0514677,3.7229121
2692,3105.0,,Kastelenlaan,,7780,Comines-Warneton,Hainaut (le),,,,50.7780705,3.0029715
2693,3106.0,,St.-Truidensesteenweg,,3440,Zoutleeuw,Vlaams-Brabant,,,,50.79738,5.0060165
2694,3107.0,,Rue Bourgogne,20.0,4452,Juprelle,Liège,,,,50.5186652,5.35335064917976
2695,3108.0,,Overbroekstraat,,9308,Aalst,Oost-Vlaanderen,,,,50.971166,4.0304546
2696,3109.0,,Pachting,6.0,9310,Aalst,Oost-Vlaanderen,,,,50.94770115,4.096883167030748
2697,3110.0,,Gasthuisstraat,40.0,9300,Aalst,Oost-Vlaanderen,,,,50.9440706,4.04377067780127
2698,3111.0,,Sint-Jobsstraat,175.0,9300,Aalst,Oost-Vlaanderen,,,,,
2699,3112.0,,Albrechtlaan,119.0,9300,Aalst,Oost-Vlaanderen,,,,50.9409598,4.056006984123963
2700,3113.0,,Marktweg,20.0,9300,Aalst,Oost-Vlaanderen,,,,50.77048245,3.8652812565417665
2701,3114.0,,Rue Pamy Al Gombe,,4171,Comblain-au-Pont,Liège,,,,,
2702,3116.0,,Square De MeeÃ»s,29.0,1000,Saint-Josse-ten-Noode,,,,,,
2703,3116.0,,Square De MeeÃ»s,29.0,1000,Ixelles,,,,,,
2704,3116.0,,Square De MeeÃ»s,29.0,1000,Bruxelles,,,,,,
2705,3117.0,,Rue A. Materne,80.0,4460,GrÃ¢ce-Hollogne,Liège,,,,,
2706,3118.0,,Rue Henri Vieuxtemps,,4000,Liège,Liège,,,,50.5869082,5.883598
2707,3118.0,,Rue Henri Vieuxtemps,,4000,Liège,Liège,,,,50.5869082,5.883598
2708,3119.0,,Rue De L Alloue,8.0,4400,Flémalle,Liège,,,,50.6129178,5.3889046
2709,3120.0,,Rue Belle-Vue,1.0,4840,Welkenraedt,Liège,,,,50.592040100000006,5.840323397916669
2710,3121.0,,Botestraat,102.0,9032,Gent,Oost-Vlaanderen,,,,51.0867042,3.7032929
2711,3122.0,,Bazelstraat,250.0,9150,Kruibeke,Oost-Vlaanderen,,,,51.1622784,4.3060425
2712,3124.0,,Burgstraat,170.0,9000,Gent,Oost-Vlaanderen,,,,51.0563508,3.7149104
2713,3125.0,,Rue Tiyou D Hestreu,,4163,Anthisnes,Liège,,,,,
2714,3126.0,,Rue Des Trixhes,63.0,4607,Dalhem,Liège,,,,50.7458699,5.729735415621002
2715,3127.0,,Rue Provinciale,51.0,4042,Herstal,Liège,,,,50.687019899999996,5.554221644515192
2716,3128.0,,Rue De Spa,17.0,4850,Plombières,Liège,,,,50.725920900000006,5.972138931163142
2717,3129.0,,Industriestraat,18.0,2500,Lier,Antwerpen,,,,51.1469503,4.556619927380154
2718,3130.0,,Rue Croix Jurlet,,4040,Herstal,Liège,,,,50.6718025,5.6303638
2719,3131.0,,Grand Rue,,4560,Clavier,Liège,,,,50.3994306,5.4142204
2720,3132.0,,Rue Pasteur,15.0,4420,Saint-Nicolas,Liège,,,,50.60554345,5.666134193464402
2721,3134.0,,Rue Paul Janson,209.0,4460,GrÃ¢ce-Hollogne,Liège,,,,50.631114249999996,5.502099725416339
